customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Customer_Lifetime_Months,Average_Monthly_Spend,Service_Count,Paperless_Billing_Flag,Automatic_Payment_Flag,Short_Tenure_Flag,High_Monthly_Charge_Flag,Customer_Segment,Churn_Probability,Predicted_Churn,Risk_Level,Retention_Recommendation
1862-QRWPE,Female,0,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.65,1057.0,0,48,22.02083333333333,1,0,1,0,0,Long-Term,0.018793218349338184,0,LOW,Monitor customer behavior and maintain service engagement.
2796-NNUFI,Female,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.95,927.1,0,46,20.15434782608696,1,1,0,0,0,Long-Term,0.018047978601033562,0,LOW,Monitor customer behavior and maintain service engagement.
3016-KSVCP,Male,0,Yes,No,29,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,33.75,1009.25,0,29,34.80172413793103,1,0,0,0,0,Established,0.19936380098994658,0,LOW,Offer a longer-term contract with an incentive. Offer technical support or a support package. Recommend an online security service.
4767-HZZHQ,Male,0,Yes,Yes,30,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),82.05,2570.2,0,30,85.67333333333333,3,0,1,0,1,Established,0.2566102696287116,0,LOW,Offer a longer-term contract with an incentive. Review pricing and offer a suitable plan or discount. Offer technical support or a support package.
2424-WVHPL,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,74.7,74.7,0,1,74.7,2,0,0,1,1,New,0.5860931797946889,1,MEDIUM,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Recommend an online security service.
7233-PAHHL,Male,0,Yes,Yes,66,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,84.0,5714.25,0,66,86.57954545454545,7,1,0,0,1,Long-Term,0.027512755011069888,0,LOW,Review pricing and offer a suitable plan or discount.
6067-NGCEU,Female,0,No,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),111.05,7107.0,0,65,109.33846153846154,7,1,1,0,1,Long-Term,0.24342575531105828,0,LOW,Offer a longer-term contract with an incentive. Review pricing and offer a suitable plan or discount. Offer technical support or a support package.
9848-JQJTX,Male,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),100.9,7459.05,0,72,103.59791666666666,6,1,1,0,1,Long-Term,0.07744346354178777,0,LOW,Review pricing and offer a suitable plan or discount. Offer technical support or a support package. Recommend an online security service.
8637-XJIVR,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.95,927.35,1,12,77.27916666666667,3,1,0,1,1,New,0.5754667479134006,1,MEDIUM,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
9803-FTJCG,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),66.85,4748.7,0,71,66.8830985915493,5,1,1,0,0,Long-Term,0.02247712439281194,0,LOW,Monitor customer behavior and maintain service engagement.
0278-YXOOG,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.05,113.85,1,5,22.77,1,0,0,1,0,New,0.1156985323059503,0,LOW,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support.
3212-KXOCR,Male,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.0,1107.2,0,52,21.29230769230769,1,0,1,0,0,Long-Term,0.018555626226368395,0,LOW,Monitor customer behavior and maintain service engagement.
4598-XLKNJ,Female,1,Yes,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,2514.5,1,25,100.58,5,1,0,0,1,Established,0.622403608109712,1,MEDIUM,Offer a longer-term contract with an incentive. Review pricing and offer a suitable plan or discount. Offer technical support or a support package.
6380-ARCEH,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,0,1,20.2,1,0,0,1,0,New,0.39591700942844327,1,MEDIUM,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support.
3679-XASPY,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.45,19.45,0,1,19.45,1,0,0,1,0,New,0.3428824811238275,1,MEDIUM,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Consider encouraging automatic payment options.
7123-WQUHX,Male,0,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),95.0,3605.6,0,38,94.88421052631578,5,0,1,0,1,Long-Term,0.11015560131093048,0,LOW,Review pricing and offer a suitable plan or discount. Recommend an online security service. Review fiber service experience and address possible service concerns.
5386-THSLQ,Female,1,Yes,No,66,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),45.55,3027.25,0,66,45.86742424242424,3,0,1,0,0,Long-Term,0.0899815153111913,0,LOW,Offer technical support or a support package. Recommend an online security service.
3192-NQECA,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.0,7611.85,1,68,111.93897058823528,7,1,1,0,1,Long-Term,0.1879687308504138,0,LOW,Review pricing and offer a suitable plan or discount. Recommend an online security service. Review fiber service experience and address possible service concerns.
6180-YBIQI,Male,0,No,No,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.3,100.2,0,5,20.04,0,0,0,1,0,New,0.38191391945623393,1,MEDIUM,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
6728-DKUCO,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.15,7303.05,0,72,101.43125,6,1,0,0,1,Long-Term,0.07589413646569577,0,LOW,Review pricing and offer a suitable plan or discount. Offer technical support or a support package. Review fiber service experience and address possible service concerns.
9750-BOOHV,Female,0,No,No,32,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,30.15,927.65,0,32,28.9890625,1,0,0,0,0,Established,0.05998460196347206,0,LOW,Offer technical support or a support package.
8597-CWYHH,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,94.35,3921.3,0,43,91.19302325581396,4,0,0,0,1,Long-Term,0.16136444239926415,0,LOW,Review pricing and offer a suitable plan or discount. Offer technical support or a support package. Recommend an online security service.
2848-YXSMW,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1363.25,0,72,18.93402777777778,1,0,1,0,0,Long-Term,0.010326833281374825,0,LOW,Monitor customer behavior and maintain service engagement.
0486-HECZI,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.75,5238.9,1,55,95.25272727272728,5,1,0,0,1,Long-Term,0.3234880030006072,1,MEDIUM,Offer a longer-term contract with an incentive. Review pricing and offer a suitable plan or discount. Offer technical support or a support package.
4549-ZDQYY,Female,0,No,No,52,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),57.95,3042.25,0,52,58.50480769230769,4,0,1,0,0,Long-Term,0.04236561519903193,0,LOW,Monitor customer behavior and maintain service engagement.
5712-AHQNN,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,3954.1,0,43,91.95581395348836,4,1,0,0,1,Long-Term,0.40351311515192495,1,MEDIUM,Offer a longer-term contract with an incentive. Review pricing and offer a suitable plan or discount. Offer technical support or a support package.
4846-WHAFZ,Female,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,2868.15,1,37,77.51756756756757,2,1,0,0,1,Long-Term,0.477252505799824,1,MEDIUM,Offer a longer-term contract with an incentive. Offer technical support or a support package. Recommend an online security service.
5256-SKJGO,Female,0,Yes,Yes,64,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.6,3423.5,0,64,53.4921875,4,1,0,0,0,Long-Term,0.04546722161421953,0,LOW,Recommend an online security service. Consider encouraging automatic payment options.
3071-VBYPO,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.85,248.4,0,3,82.8,4,0,0,1,1,New,0.36653541360527836,1,MEDIUM,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Review pricing and offer a suitable plan or discount.
9560-BBZXK,Female,0,No,No,36,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),31.05,1126.35,0,36,31.2875,1,0,1,0,0,Established,0.03838782734061625,0,LOW,Offer technical support or a support package.
5299-RULOA,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,1064.65,1,10,106.465,5,1,0,1,1,New,0.7788403129562622,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Review pricing and offer a suitable plan or discount.
8402-OOOHJ,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.65,835.15,0,41,20.36951219512195,1,0,0,0,0,Long-Term,0.0194314546652891,0,LOW,Monitor customer behavior and maintain service engagement.
9445-ZUEQE,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,0,27,79.68888888888888,4,1,1,0,1,Established,0.2904221393631726,0,LOW,Offer a longer-term contract with an incentive. Review pricing and offer a suitable plan or discount. Recommend an online security service.
1091-SOZGA,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.8,5515.45,0,56,98.49017857142856,5,1,1,0,1,Long-Term,0.20632120058693038,0,LOW,Review pricing and offer a suitable plan or discount. Offer technical support or a support package. Recommend an online security service.
2928-HLDBA,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,112.75,0,6,18.791666666666668,1,0,0,1,0,New,0.09018417346177218,0,LOW,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support.
0404-SWRVG,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,229.55,1,3,76.51666666666667,2,1,0,1,1,New,0.7526057893362165,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
6497-TILVL,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,0,7,50.05,2,0,0,1,0,New,0.16508362595190942,0,LOW,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
7219-TLZHO,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,62.9,0,4,15.725,1,0,0,1,0,New,0.1046739037491092,0,LOW,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support.
4622-YNKIJ,Male,0,No,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,0,33,91.7469696969697,4,1,0,0,1,Established,0.05742904612471885,0,LOW,Review pricing and offer a suitable plan or discount. Review fiber service experience and address possible service concerns. Consider encouraging automatic payment options.
4412-YLTKF,Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,1,27,79.0925925925926,3,1,0,0,1,Established,0.5229635708513988,1,MEDIUM,Offer a longer-term contract with an incentive. Offer technical support or a support package. Recommend an online security service.
6734-PSBAW,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.55,1723.95,0,72,23.94375,2,1,1,0,0,Long-Term,0.01223051359880683,0,LOW,Monitor customer behavior and maintain service engagement.
3930-ZGWVE,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,0,1,19.75,1,0,0,1,0,New,0.310435251353287,1,MEDIUM,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support.
2639-UGMAZ,Male,1,No,No,71,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,0,71,56.131690140845066,4,1,0,0,0,Long-Term,0.06766729821869744,0,LOW,Offer technical support or a support package. Consider encouraging automatic payment options.
2876-GZYZC,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,0,13,93.51153846153846,3,1,0,0,1,Established,0.691582640619326,1,MEDIUM,Offer a longer-term contract with an incentive. Review pricing and offer a suitable plan or discount. Offer technical support or a support package.
6207-WIOLX,Female,0,Yes,Yes,25,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,1,25,60.106,5,1,1,0,0,Established,0.16349372554850244,0,LOW,Offer a longer-term contract with an incentive. Offer technical support or a support package.
8587-XYZSF,Male,0,No,No,67,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,0,67,48.65820895522388,2,0,1,0,0,Long-Term,0.029081044003289164,0,LOW,Recommend an online security service.
3091-FYHKI,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,1,1,35.45,1,1,0,1,0,New,0.753832359414594,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
2372-HWUHI,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,1,2,40.625,1,0,0,1,0,New,0.48773296540940514,1,MEDIUM,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
7799-LGRDP,Female,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1188.2,0,43,27.632558139534886,2,1,1,0,0,Long-Term,0.01832682965042451,0,LOW,Monitor customer behavior and maintain service engagement.
7850-VWJUU,Female,0,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,0,23,77.32608695652173,2,1,1,0,1,Established,0.22921122902365645,0,LOW,Offer a longer-term contract with an incentive. Offer technical support or a support package. Review fiber service experience and address possible service concerns.
3774-VBNXY,Female,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,1277.75,0,64,19.96484375,1,0,0,0,0,Long-Term,0.01686482097971393,0,LOW,Monitor customer behavior and maintain service engagement.
6217-KDYWC,Male,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,1170.55,0,57,20.5359649122807,1,1,0,0,0,Long-Term,0.017257107272700772,0,LOW,Monitor customer behavior and maintain service engagement.
0390-DCFDQ,Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,1,1,70.45,1,1,0,1,1,New,0.7921896615742222,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
3146-MSEGF,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05,6425.65,0,72,89.24513888888889,8,1,1,0,1,Long-Term,0.01516156830845353,0,LOW,Review pricing and offer a suitable plan or discount.
4080-OGPJL,Female,0,No,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.15,563.65,1,8,70.45625,5,0,0,1,1,New,0.2209930627836662,0,LOW,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Consider encouraging automatic payment options.
1095-WGNGG,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,0,61,97.88934426229508,5,1,1,0,1,Long-Term,0.07278411872699408,0,LOW,Review pricing and offer a suitable plan or discount. Offer technical support or a support package. Recommend an online security service.
